facility,name,betweenness,pagerank,in_degree,out_degree,degree,clustering,throughput_legs,total_excess_delay,delay_pct,betw_pct,thru_pct,bottleneck_score
IND733140AAA,Gangarampr_FulbaDPP_D (West Bengal),3.648729512383788e-07,0.00017980281569564534,1,2,3,0.6666666666666666,12,428.0,0.3192516596258298,0.395896197948099,0.3488231744115872,0.348159324079662
IND441912AAA,Bhandara_KaremDPP_D (Maharashtra),3.648729512383788e-07,0.00021400854696282493,1,1,2,0.0,23,1940.0,0.7779118889559444,0.395896197948099,0.6104405552202776,0.6298129149064575
IND853204AAA,Naugchia_Vijayght_D (Bihar),3.648729512383788e-07,0.0004269534019730152,2,1,3,0.3333333333333333,18,1290.0,0.6768255884127942,0.395896197948099,0.48672299336149666,0.554526252263126
IND577116AAA,IND577116AAA,3.648729512383788e-07,0.0005643518300606171,3,1,4,0.6666666666666666,16,126.0,0.12130356065178033,0.395896197948099,0.4369342184671092,0.2668074834037417
IND752050AAA,Khurdha_JatniDPP_D (Orissa),3.648729512383788e-07,0.00017883691429741627,2,2,4,0.8333333333333334,5,63.0,0.06155703077851539,0.395896197948099,0.16807483403741702,0.18316234158117078
IND621112AAA,Tiruchi_Samyaprm_D (Tamil Nadu),3.648729512383788e-07,0.00021400854696282493,1,1,2,0.0,26,414.0,0.30748340374170186,0.395896197948099,0.6653590826795414,0.4055823777911889
IND473001AAA,Guna_HnumnDPP_D (Madhya Pradesh),3.648729512383788e-07,0.000298398563828132,1,1,2,1.0,21,711.0,0.47223898611949305,0.395896197948099,0.5618587809293905,0.4672601086300543
IND271001AAA,Gonda_KotwaliN_D (Uttar Pradesh),3.648729512383788e-07,0.0008054880994144486,1,2,3,1.0,18,6639.0,0.9330114665057333,0.395896197948099,0.48672299336149666,0.6826191913095956
IND271210AAA,Tulsipur_Central_DPP_1 (Uttar Pradesh),3.648729512383788e-07,0.000812222663035333,2,1,3,1.0,19,4104.0,0.9016294508147255,0.395896197948099,0.512070006035003,0.671997585998793
IND495334AAB,Mungeli_Panderia_D (Chhattisgarh),3.648729512383788e-07,0.00021400854696282493,1,1,2,0.0,23,629.0,0.43934821967410986,0.395896197948099,0.6104405552202776,0.4605310802655402
IND562125AAA,Bengaluru_Sarjapur_D (Karnataka),3.648729512383788e-07,0.00021400854696282493,1,1,2,0.0,2,160.0,0.14785757392878696,0.395896197948099,0.0700060350030175,0.20669885334942667
IND802301AAA,Arrah_Katira_D (Bihar),3.648729512383788e-07,0.00021400854696282493,1,1,2,0.0,21,919.0,0.5624622812311406,0.395896197948099,0.5618587809293905,0.5123717561858782
IND360311AAA,Gondal_DC (Gujarat),3.648729512383788e-07,0.00021400854696282493,1,1,2,0.0,3,73.0,0.07181653590826795,0.395896197948099,0.10651780325890163,0.17598068799034397
IND224141AAB,Gosainganj_Pakrela_D (Uttar Pradesh),3.648729512383788e-07,0.00021400854696282493,1,1,2,0.0,30,1421.0,0.7097163548581774,0.395896197948099,0.7317441158720579,0.6199758599879299
IND402301AAA,Mahad_Govndsgr_D (Maharashtra),3.648729512383788e-07,0.0007676057579897632,1,1,2,1.0,33,1957.0,0.7797223898611949,0.395896197948099,0.7815328907664454,0.6649366324683162
IND402109AAA,Roha_DataSagr_D (Maharashtra),3.648729512383788e-07,0.0007676057579897632,1,1,2,1.0,38,1660.0,0.7444176222088111,0.395896197948099,0.8445986722993362,0.6598974049487025
IND425406AAA,Shindkheda_KakaCplx_D (Maharashtra),3.648729512383788e-07,0.0005608131541355595,2,3,5,0.6666666666666666,18,723.0,0.47767048883524443,0.395896197948099,0.48672299336149666,0.4549487024743512
IND000000ACN,Hyderabad_Mhdiptnm_C (Telangana),3.648729512383788e-07,0.00021400854696282493,1,1,2,0.0,27,1089.0,0.6216053108026554,0.395896197948099,0.6831623415811708,0.5662039831019916
IND246424AAA,Chamoli_CGRoad_D (Uttarakhand),3.648729512383788e-07,0.0009708164439437758,1,1,2,1.0,31,3681.0,0.8865419432709717,0.395896197948099,0.7483403741701871,0.7117079058539529
IND000000AFF,Darjeeling_Hillcard_DC (West Bengal),3.648729512383788e-07,0.00021400854696282493,1,1,2,0.0,6,440.0,0.3261919130959565,0.395896197948099,0.19100784550392275,0.3200663850331925
IND442101AAB,Deoli_Central_DPP_2 (Maharashtra),3.648729512383788e-07,0.00021400854696282493,1,1,2,0.0,17,752.0,0.49004224502112254,0.395896197948099,0.46016898008449003,0.455823777911889
IND585222AAA,Sedam_DBRCmplx_D (Karnataka),3.648729512383788e-07,0.000724759920900066,2,2,4,0.0,43,762.0,0.4966807483403742,0.395896197948099,0.8913699456849729,0.5453832226916113
IND721602AAB,Haldia_Central_D_2 (West Bengal),3.648729512383788e-07,0.001788495177540437,2,1,3,1.0,9,517.0,0.37054918527459263,0.395896197948099,0.2664453832226916,0.3573325286662643
IND733202AAB,Islampure_ShbdnDPP_D (West Bengal),3.648729512383788e-07,0.00021400854696282493,1,1,2,0.0,2,52.0,0.053108026554013275,0.395896197948099,0.0700060350030175,0.15932407966203982
IND402107AAA,Pen_BljiMrkt_D (Maharashtra),3.648729512383788e-07,0.0007676057579897632,1,1,2,1.0,31,1729.0,0.7525648762824382,0.395896197948099,0.7483403741701871,0.6447193723596862
IND638001AAA,Erode (Tamil Nadu),3.648729512383788e-07,0.00021400854696282493,1,1,2,0.0,13,221.0,0.19010259505129753,0.395896197948099,0.37688593844296925,0.2891973445986723
IND563130AAA,Malur_NharuExt_D (Karnataka),3.0406079269864897e-07,0.00034393893979956544,2,1,3,0.6666666666666666,20,539.0,0.3856366928183464,0.38654194327097163,0.5353047676523838,0.4158418829209415
IND563116AAA,Bethamangala_FshryOFC_D (Karnataka),3.0406079269864897e-07,0.0007301605281974623,2,1,3,1.0,31,804.0,0.5129752564876282,0.38654194327097163,0.7483403741701871,0.522118286059143
IND244713AAA,Kashipur_Vaishali_D (Uttarakhand),1.824364756191894e-07,0.0007225875731401109,3,2,5,1.0,35,576.0,0.41128545564272784,0.3823174411587206,0.812009656004828,0.48273989136994566
IND533401AAA,Tuni_Eaglvari_D (Andhra Pradesh),1.824364756191894e-07,0.0005681253919845156,1,2,3,1.0,36,2522.0,0.8346409173204586,0.3823174411587206,0.8228726614363308,0.6965902232951117
IND531163AAA,Bheemunipatnam_SaiTempl_D (Andhra Pradesh),1.824364756191894e-07,0.0005372535811738306,1,1,2,0.0,25,498.0,0.35757392878696437,0.3823174411587206,0.6472540736270368,0.4229330114665057
IND845418AAB,Dhaka_PchpkrRD_D (Bihar),1.824364756191894e-07,0.00044145777619538284,2,2,4,1.0,29,2280.0,0.8147254073627037,0.3823174411587206,0.716053108026554,0.6652685576342788
IND504201AAA,Chinnur_AsnsdhRD_D (Telangana),1.824364756191894e-07,0.0005593835527690175,1,2,3,1.0,11,295.0,0.22993361496680748,0.3823174411587206,0.31985515992757996,0.2936330718165359
IND505184AAC,Manthani_Chaitnya_D (Telangana),1.824364756191894e-07,0.0007692272600439745,2,2,4,1.0,19,1099.0,0.6258298129149065,0.3823174411587206,0.512070006035003,0.53002414001207
IND533308AAB,Mandapeta_Mainrd_D (Andhra Pradesh),1.824364756191894e-07,0.0005593594632004482,2,2,4,1.0,31,1640.0,0.7417018708509354,0.3823174411587206,0.7483403741701871,0.6352142426071213
IND134102AAA,Kalka_Pinjore_DC (Haryana),1.824364756191894e-07,0.0002473021016838867,2,1,3,0.3333333333333333,19,660.0,0.448098974049487,0.3823174411587206,0.512070006035003,0.4411587205793603
IND811213AAA,KharagpurBR_Central_DPP_1 (Bihar),1.824364756191894e-07,0.0002670713676998581,2,2,4,0.6666666666666666,6,164.0,0.1511768255884128,0.3823174411587206,0.19100784550392275,0.2284852142426071
IND811201AAB,Munger_Kaura_D (Bihar),1.824364756191894e-07,0.00024051913460306363,2,2,4,0.6666666666666666,6,328.0,0.2510561255280628,0.3823174411587206,0.19100784550392275,0.2784248642124321
IND591115AAB,Kittur_ColageRD_D (Karnataka),1.824364756191894e-07,0.00036343534939046334,2,2,4,1.0,12,368.0,0.28424864212432105,0.3823174411587206,0.3488231744115872,0.3265841882920941
IND273303AAA,Maharajganj_PakriDPP_D (Uttar Pradesh),1.824364756191894e-07,0.00025335465391690447,1,1,2,0.0,2,81.0,0.07936028968014484,0.3823174411587206,0.0700060350030175,0.1683765841882921
IND741316AAA,Nabadwip_Srirmpur_D (West Bengal),0.0,0.0002291964808572079,1,0,1,0.0,2,28.0,0.02896801448400724,0.18949909474954738,0.0700060350030175,0.08533494266747134
IND713103AAA,Bardhaman_Bankura_D (West Bengal),0.0,0.0002848528741606998,1,1,2,1.0,10,602.0,0.42697646348823176,0.18949909474954738,0.292094146047073,0.3287567893783947
IND751015AAA,Bhubaneshwar_Nayapalli (Orissa),0.0,0.00011567764671148872,0,4,4,0.8333333333333334,13,218.0,0.18829209414604708,0.18949909474954738,0.37688593844296925,0.22637296318648162
IND751014AAA,Bhubaneswar_BjbNgr_DC (Orissa),0.0,0.00011567764671148872,0,1,1,0.0,5,143.0,0.1327700663850332,0.18949909474954738,0.16807483403741702,0.15684972842486422
IND722101AAA,Bankura_KeranDPP_D (West Bengal),0.0,0.00019938173290069732,1,1,2,1.0,10,323.0,0.248038624019312,0.18949909474954738,0.292094146047073,0.2392878696439348
IND722101AAB,Bankura_NapitDPP_D (West Bengal),0.0,0.00015752968980609303,1,1,2,0.0,2,256.0,0.2100181050090525,0.18949909474954738,0.0700060350030175,0.17585998792999397
IND174021AAA,Ghumarwin_Gndhichk_D (Himachal Pradesh),0.0,0.00011567764671148872,0,1,1,0.0,12,357.0,0.2788171394085697,0.18949909474954738,0.3488231744115872,0.2660229330114665
IND731204AAB,Bolpur_WebelDPP_D (West Bengal),0.0,0.0003373136300330933,1,1,2,1.0,26,879.0,0.5497887748943875,0.18949909474954738,0.6653590826795414,0.4648159324079662
IND711409AAA,Howrah_Salap_DC (West Bengal),0.0,0.0001279995987052179,1,0,1,0.0,1,3.0,0.006940253470126735,0.18949909474954738,0.024140012070006035,0.06514785757392878
IND246001AAA,Pauri_Khndyusn_D (Uttarakhand),0.0,0.00011567764671148872,0,1,1,0.0,4,216.0,0.18527459263729631,0.18949909474954738,0.1388050694025347,0.1772480386240193
IND148028AAA,Sunam_DC (Punjab),0.0,0.00011567764671148872,0,2,2,0.0,12,542.0,0.3886541943270972,0.18949909474954738,0.3488231744115872,0.32094146047073024
IND221005A1A,IND221005A1A,0.0,0.0002387624090192588,1,0,1,0.0,1,38.0,0.04043452021726011,0.18949909474954738,0.024140012070006035,0.08189499094749547
IND211010AAB,Allahabad_Mirapati_L (Uttar Pradesh),0.0,0.00011567764671148872,0,1,1,0.0,1,18.0,0.019613759806879905,0.18949909474954738,0.024140012070006035,0.07148461074230537
IND151103AAA,RampuraPhul_DC (Punjab),0.0,0.0002892517814609574,1,1,2,0.0,7,829.0,0.5265540132770067,0.18949909474954738,0.216053108026554,0.36333735666867834
IND152101AAA,Giddarbaha_DC (Punjab),0.0,0.00014762318876205738,1,1,2,0.0,3,76.0,0.07423053711526856,0.18949909474954738,0.10651780325890163,0.11526855763427882
